time bd_pulse
2.213012102999999868e-09 -1.729999999999999952e-68
2.216928938000000062e-09 -8.699999999999997469e-69
2.220845774000000404e-09 -4.339999999999999399e-69
2.224762608999999771e-09 -2.139999999999999376e-69
2.228679445000000113e-09 -1.049999999999999859e-69
2.232596280999999629e-09 -5.089999999999998857e-70
2.236513115999999822e-09 -2.439999999999999584e-70
2.240429951999999752e-09 -1.159999999999999789e-70
2.244346786999999945e-09 -5.429999999999999463e-71
2.248263623000000288e-09 -2.509999999999999051e-71
2.252180458000000068e-09 -1.139999999999999855e-71
2.256097293999999997e-09 -5.119999999999998778e-72
2.260014129999999926e-09 -2.239999999999999340e-72
2.263930965000000119e-09 -9.539999999999998359e-73
2.267847800999999635e-09 -3.909999999999999078e-73
2.271764635999999828e-09 -1.519999999999999543e-73
2.275681472000000171e-09 -5.439999999999998670e-74
2.279598306999999951e-09 -1.639999999999999616e-74
2.283515143000000294e-09 -2.899999999999999681e-75
2.287431978999999809e-09 1.109999999999999973e-75
2.291348814000000003e-09 1.779999999999999885e-75
2.295265650000000346e-09 1.469999999999999732e-75
2.299182485000000126e-09 9.999999999999998349e-76
2.303099321000000055e-09 6.239999999999998440e-76
2.307016156999999984e-09 3.679999999999999977e-76
2.310932991999999764e-09 2.080000000000000094e-76
2.314849828000000106e-09 1.149999999999999724e-76
2.318766663000000300e-09 6.179999999999999717e-77
2.322683499000000229e-09 3.269999999999999631e-77
2.326600334000000009e-09 1.699999999999999914e-77
2.330517169999999938e-09 8.729999999999997575e-78
2.334434005999999867e-09 4.429999999999999078e-78
2.338350841000000061e-09 2.219999999999999266e-78
2.342267676999999576e-09 1.099999999999999939e-78
2.346184511999999770e-09 5.419999999999997825e-79
2.350101348000000112e-09 2.639999999999999673e-79
2.354018182999999892e-09 1.269999999999999717e-79
2.357935019000000235e-09 6.089999999999998501e-80
2.361851854999999751e-09 2.889999999999999374e-80
2.365768689999999944e-09 1.359999999999999948e-80
2.369685525999999873e-09 6.309999999999998773e-81
2.373602361000000067e-09 2.909999999999998905e-81
2.377519196999999996e-09 1.329999999999999808e-81
2.381436032999999925e-09 5.999999999999998598e-82
2.385352868000000119e-09 2.679999999999999873e-82
2.389269704000000048e-09 1.179999999999999931e-82
2.393186539000000241e-09 5.129999999999998550e-83
2.397103374999999757e-09 2.189999999999999582e-83
2.401020209999999950e-09 9.179999999999999330e-84
2.404937046000000293e-09 3.749999999999999215e-84
2.408853881999999809e-09 1.489999999999999649e-84
2.412770717000000002e-09 5.619999999999999079e-85
2.416687552999999931e-09 1.989999999999999724e-85
2.420604388000000125e-09 6.259999999999998590e-86
2.424521224000000054e-09 1.489999999999999878e-86
2.428438058999999834e-09 2.269999999999999751e-88
2.432354895000000176e-09 -2.989999999999999290e-87
2.436271730999999692e-09 -2.809999999999999182e-87
2.440188565999999885e-09 -1.949999999999999683e-87
2.444105401999999815e-09 -1.189999999999999772e-87
2.448022237000000008e-09 -6.799999999999998378e-88
2.451939072999999937e-09 -3.709999999999998941e-88
2.455855909000000280e-09 -1.959999999999999999e-88
2.459772744000000060e-09 -1.009999999999999831e-88
2.463689579999999989e-09 -5.089999999999999305e-89
2.467606415000000183e-09 -2.519999999999999560e-89
2.471523250999999698e-09 -1.229999999999999843e-89
2.475440085999999892e-09 -5.959999999999999037e-90
2.479356921999999821e-09 -2.839999999999999523e-90
2.483273758000000163e-09 -1.339999999999999858e-90
2.487190593000000357e-09 -6.279999999999999305e-91
2.491107428999999872e-09 -2.909999999999999739e-91
2.495024264000000066e-09 -1.329999999999999679e-91
2.498941099999999995e-09 -6.059999999999999080e-92
2.502857935999999924e-09 -2.729999999999999697e-92
2.506774770999999704e-09 -1.219999999999999771e-92
2.510691607000000047e-09 -5.399999999999999391e-93
2.514608441999999827e-09 -2.369999999999999681e-93
2.518525278000000169e-09 -1.029999999999999904e-93
2.522442113000000363e-09 -4.419999999999999844e-94
2.526358948999999879e-09 -1.879999999999999907e-94
2.530275785000000221e-09 -7.879999999999998846e-95
2.534192619999999588e-09 -3.259999999999998904e-95
2.538109455999999930e-09 -1.329999999999999771e-95
2.542026291000000124e-09 -5.329999999999997567e-96
2.545943126999999639e-09 -2.089999999999999201e-96
2.549859961999999833e-09 -7.949999999999998319e-97
2.553776797999999762e-09 -2.919999999999999165e-97
2.557693634000000105e-09 -1.009999999999999911e-97
2.561610469000000298e-09 -3.219999999999999943e-98
2.565527304999999814e-09 -8.569999999999997999e-99
2.569444140000000007e-09 -1.269999999999999883e-99
2.573360975999999936e-09 5.439999999999998809e-100
2.577277811999999866e-09 7.209999999999998093e-100
2.581194646999999645e-09 5.239999999999998196e-100
2.585111482999999988e-09 3.189999999999999272e-100
2.589028318000000182e-09 1.769999999999999538e-100
2.592945154000000111e-09 9.339999999999999090e-101
2.596861989000000304e-09 4.729999999999999704e-101
2.600778824999999820e-09 2.329999999999999389e-101
2.604695661000000163e-09 1.119999999999999893e-101
2.608612495999999942e-09 5.319999999999999095e-102
2.612529331999999872e-09 2.479999999999999310e-102
2.616446167000000065e-09 1.139999999999999721e-102
2.620363002999999994e-09 5.179999999999998910e-103
2.624279838000000188e-09 2.329999999999999607e-103
2.628196674000000117e-09 1.029999999999999625e-103
2.632113510000000046e-09 4.559999999999999083e-104
2.636030344999999826e-09 1.989999999999999654e-104
2.639947181000000169e-09 8.589999999999998147e-105
2.643864015999999949e-09 3.679999999999999377e-105
2.647780851999999878e-09 1.559999999999999845e-105
2.651697688000000220e-09 6.569999999999998283e-106
2.655614523000000000e-09 2.739999999999999212e-106
2.659531359000000343e-09 1.129999999999999823e-106
2.663448193999999709e-09 4.619999999999999203e-107
2.667365030000000052e-09 1.870000000000000181e-107
2.671281865000000246e-09 7.479999999999997700e-108
2.675198700999999761e-09 2.949999999999999445e-108
2.679115537000000104e-09 1.149999999999999601e-108
2.683032371999999884e-09 4.389999999999999850e-109
2.686949208000000226e-09 1.649999999999999479e-109
2.690866043000000006e-09 6.019999999999998104e-110
2.694782878999999936e-09 2.129999999999999669e-110
2.698699714999999865e-09 7.209999999999998499e-111
2.702616550000000058e-09 2.279999999999999691e-111
2.706533386000000401e-09 6.349999999999998168e-112
2.710450221000000181e-09 1.319999999999999620e-112
2.714367057000000110e-09 -1.159999999999999554e-114
2.718283891999999890e-09 -2.369999999999999417e-113
2.722200728000000233e-09 -1.939999999999999702e-113
2.726117563999999748e-09 -1.189999999999999826e-113
2.730034398999999528e-09 -6.519999999999999681e-114
2.733951235000000284e-09 -3.319999999999999519e-114
2.737868070000000064e-09 -1.619999999999999613e-114
2.741784906000000407e-09 -7.659999999999998440e-115
2.745701741000000600e-09 -3.529999999999998574e-115
2.749618576999999702e-09 -1.589999999999999999e-115
2.753535413000000459e-09 -7.079999999999997581e-116
2.757452248000000239e-09 -3.099999999999999052e-116
2.761369083999999754e-09 -1.339999999999999818e-116
2.765285918999999534e-09 -5.729999999999998026e-117
2.769202754999999877e-09 -2.429999999999999637e-117
2.773119591000000220e-09 -1.019999999999999928e-117
2.777036426000000413e-09 -4.209999999999999052e-118
2.780953261999999515e-09 -1.729999999999999449e-118
2.784870096999999709e-09 -7.049999999999998104e-119
2.788786933000000051e-09 -2.839999999999999492e-119
2.792703767999999831e-09 -1.139999999999999649e-119
2.796620603999999760e-09 -4.509999999999998519e-120
2.800537439999999689e-09 -1.769999999999999386e-120
2.804454274999999883e-09 -6.879999999999999440e-121
2.808371111000000226e-09 -2.649999999999999384e-121
2.812287946000000006e-09 -1.009999999999999798e-121
2.816204781999999935e-09 -3.789999999999999304e-122
2.820121616999999715e-09 -1.409999999999999929e-122
2.824038453000000057e-09 -5.129999999999998026e-123
2.827955288999999573e-09 -1.839999999999999424e-123
2.831872123999999766e-09 -6.449999999999998299e-124
2.835788960000000109e-09 -2.199999999999999475e-124
2.839705794999999889e-09 -7.209999999999997904e-125
2.843622631000000232e-09 -2.239999999999999408e-125
2.847539466999999747e-09 -6.319999999999997850e-126
2.851456301999999941e-09 -1.489999999999999956e-126
2.855373137999999870e-09 -1.829999999999999736e-127
2.859289973000000063e-09 8.729999999999997636e-128
2.863206808999999993e-09 9.660000000000000463e-128
2.867123643999999772e-09 6.209999999999999565e-128
2.871040480000000115e-09 3.359999999999999136e-128
2.874957316000000044e-09 1.669999999999999287e-128
2.878874151000000238e-09 7.859999999999997777e-129
2.882790986999999753e-09 3.559999999999998609e-129
2.886707821999999947e-09 1.569999999999999743e-129
2.890624658000000290e-09 6.779999999999997652e-130
2.894541493000000069e-09 2.869999999999999134e-130
2.898458328999999999e-09 1.199999999999999783e-130
2.902375164999999928e-09 4.939999999999998479e-131
2.906291999999999708e-09 2.009999999999999296e-131
2.910208836000000050e-09 8.079999999999996733e-132
2.914125671000000244e-09 3.219999999999999104e-132
2.918042507000000173e-09 1.269999999999999663e-132
2.921959343000000102e-09 4.959999999999998535e-133
2.925876178000000296e-09 1.919999999999999294e-133
2.929793013999999811e-09 7.359999999999996773e-134
2.933709849000000005e-09 2.799999999999999378e-134
2.937626684999999934e-09 1.059999999999999639e-134
2.941543520000000127e-09 3.939999999999999093e-135
2.945460356000000470e-09 1.459999999999999655e-135
2.949377191999999986e-09 5.339999999999999210e-136
2.953294027000000179e-09 1.929999999999999600e-136
2.957210863000000108e-09 6.919999999999998514e-137
2.961127698000000302e-09 2.449999999999999307e-137
2.965044533999999404e-09 8.519999999999998860e-138
2.968961370000000160e-09 2.919999999999998842e-138
2.972878205000000354e-09 9.789999999999996599e-139
2.976795041000000283e-09 3.199999999999999201e-139
2.980711876000000476e-09 1.009999999999999771e-139
2.984628711999999578e-09 3.069999999999999210e-140
2.988545546999999772e-09 8.629999999999998567e-141
2.992462383000000528e-09 2.139999999999999302e-141
2.996379218999999630e-09 3.849999999999999650e-142
3.000296053999999823e-09 -1.169999999999999646e-143
3.004212889999999752e-09 -6.209999999999999260e-143
3.008129724999999946e-09 -4.439999999999999871e-143
3.012046561000000289e-09 -2.429999999999999493e-143
3.015963396000000069e-09 -1.179999999999999668e-143
3.019880231999999584e-09 -5.389999999999998572e-144
3.023797067999999927e-09 -2.349999999999999542e-144
3.027713903000000120e-09 -9.929999999999998382e-145
3.031630738999999636e-09 -4.099999999999999029e-145
3.035547573999999829e-09 -1.659999999999999556e-145
3.039464409999999759e-09 -6.589999999999998186e-146
3.043381246000000101e-09 -2.579999999999999407e-146
3.047298081000000295e-09 -9.999999999999998038e-147
3.051214916999999810e-09 -3.829999999999999523e-147
3.055131752000000004e-09 -1.449999999999999499e-147
3.059048587999999933e-09 -5.439999999999999123e-148
3.062965423000000126e-09 -2.019999999999999207e-148
3.066882258999999642e-09 -7.439999999999996910e-149
3.070799094999999985e-09 -2.709999999999999199e-149
3.074715930000000178e-09 -9.809999999999996381e-150
3.078632766000000107e-09 -3.509999999999999313e-150
3.082549601000000301e-09 -1.249999999999999703e-150
3.086466436999999816e-09 -4.389999999999999286e-151
3.090383272000000010e-09 -1.529999999999999441e-151
3.094300107999999939e-09 -5.269999999999999225e-152
3.098216943999999868e-09 -1.789999999999999200e-152
3.102133779000000062e-09 -6.039999999999998472e-153
3.106050614999999991e-09 -2.009999999999999174e-153
3.109967450000000184e-09 -6.559999999999997014e-154
3.113884286000000113e-09 -2.109999999999999403e-154
3.117801122000000043e-09 -6.599999999999998066e-155
3.121717956999999823e-09 -2.009999999999999257e-155
3.125634793000000165e-09 -5.899999999999998904e-156
3.129551628000000359e-09 -1.629999999999999974e-156
3.133468463999999874e-09 -4.109999999999998888e-157
3.137385299000000068e-09 -8.519999999999995835e-158
3.141302134999999997e-09 -8.569999999999997546e-159
3.145218971000000340e-09 4.589999999999998741e-159
3.149135806000000120e-09 4.289999999999999187e-159
3.153052642000000049e-09 2.439999999999999239e-159
3.156969477000000242e-09 1.169999999999999778e-159
3.160886313000000171e-09 5.209999999999998368e-160
3.164803149000000100e-09 2.189999999999999274e-160
3.168719983999999467e-09 8.889999999999996481e-161
3.172636820000000223e-09 3.509999999999999050e-161
3.176553655000000003e-09 1.359999999999999612e-161
3.180470491000000346e-09 5.139999999999999090e-162
3.184387326000000539e-09 1.919999999999999310e-162
3.188304161999999641e-09 7.089999999999997822e-163
3.192220998000000397e-09 2.579999999999999250e-163
3.196137833000000177e-09 9.299999999999998623e-164
3.200054668999999693e-09 3.319999999999999464e-164
3.203971503999999473e-09 1.169999999999999576e-164
3.207888339999999816e-09 4.099999999999999246e-165
3.211805175000000009e-09 1.419999999999999759e-165
3.215722011000000352e-09 4.889999999999998658e-166
3.219638846999999867e-09 1.659999999999999805e-166
3.223555681999999647e-09 5.619999999999997939e-167
3.227472517999999990e-09 1.879999999999999349e-167
3.231389352999999770e-09 6.219999999999998392e-168
3.235306188999999699e-09 2.039999999999999047e-168
3.239223024999999628e-09 6.619999999999997518e-169
3.243139859999999822e-09 2.119999999999999413e-169
3.247056696000000164e-09 6.719999999999997240e-170
3.250973530999999944e-09 2.089999999999998761e-170
3.254890366999999873e-09 6.419999999999998624e-171
3.258807201999999653e-09 1.929999999999999490e-171
3.262724037999999996e-09 5.649999999999997286e-172
3.266640873999999512e-09 1.599999999999999778e-172
3.270557708999999705e-09 4.319999999999999085e-173
3.274474545000000048e-09 1.079999999999999771e-173
3.278391379999999828e-09 2.379999999999999429e-174
3.282308216000000170e-09 3.719999999999999199e-175
3.286225051000000364e-09 -1.859999999999999319e-176
3.290141886999999880e-09 -5.379999999999997397e-176
3.294058723000000222e-09 -3.369999999999999060e-176
3.297975558000000002e-09 -1.629999999999999516e-176
3.301892393999999931e-09 -7.099999999999996920e-177
3.305809228999999711e-09 -2.889999999999999522e-177
3.309726065000000054e-09 -1.129999999999999650e-177
3.313642900999999983e-09 -4.269999999999999215e-178
3.317559736000000177e-09 -1.579999999999999793e-178
3.321476572000000106e-09 -5.699999999999998576e-179
3.325393406999999886e-09 -2.029999999999998963e-179
3.329310243000000228e-09 -7.129999999999997013e-180
3.333227078000000008e-09 -2.469999999999999160e-180
3.337143913999999937e-09 -8.479999999999996870e-181
3.341060749999999866e-09 -2.879999999999999280e-181
3.344977585000000060e-09 -9.659999999999999079e-182
3.348894421000000403e-09 -3.219999999999998801e-182
3.352811256000000183e-09 -1.059999999999999575e-182
3.356728092000000112e-09 -3.459999999999998752e-183
3.360644926999999892e-09 -1.119999999999999730e-183
3.364561763000000234e-09 -3.599999999999999058e-184
3.368478598999999750e-09 -1.139999999999999841e-184
3.372395433999999943e-09 -3.599999999999999189e-185
3.376312270000000286e-09 -1.119999999999999769e-185
3.380229105000000066e-09 -3.469999999999999539e-186
3.384145941000000409e-09 -1.059999999999999391e-186
3.388062776999999924e-09 -3.189999999999999005e-187
3.391979612000000118e-09 -9.489999999999997759e-188
3.395896448000000047e-09 -2.779999999999999469e-188
3.399813283000000240e-09 -7.979999999999997036e-189
3.403730118999999756e-09 -2.239999999999999245e-189
3.407646953999999536e-09 -6.109999999999999006e-190
3.411563790000000292e-09 -1.599999999999999532e-190
3.415480626000000221e-09 -3.959999999999998779e-191
3.419397461000000415e-09 -8.859999999999995943e-192
3.423314296999999517e-09 -1.619999999999999557e-192
3.427231131999999710e-09 -1.309999999999999389e-193
3.431147968000000467e-09 7.939999999999997710e-194
3.435064803999999569e-09 6.299999999999997358e-194
3.438981638999999762e-09 3.169999999999998476e-194
3.442898474999999691e-09 1.359999999999999397e-194
3.446815309999999885e-09 5.389999999999997490e-195
3.450732146000000641e-09 2.029999999999998818e-195
3.454648981000000007e-09 7.349999999999997095e-196
3.458565816999999936e-09 2.599999999999999312e-196
3.462482652999999866e-09 8.979999999999996370e-197
3.466399488000000059e-09 3.049999999999998489e-197
3.470316323999999575e-09 1.019999999999999636e-197
3.474233158999999768e-09 3.369999999999998669e-198
3.478149994999999697e-09 1.099999999999999644e-198
3.482066829999999891e-09 3.549999999999997703e-199
3.485983666000000234e-09 1.129999999999999266e-199
3.489900501999999749e-09 3.589999999999998259e-200
3.493817336999999943e-09 1.119999999999999388e-200
3.497734172999999872e-09 3.489999999999998609e-201
3.501651008000000065e-09 1.069999999999999382e-201
3.505567843999999581e-09 3.279999999999998488e-202
3.509484679999999923e-09 9.909999999999996532e-203
3.513401515000000117e-09 2.969999999999999021e-203
3.517318351000000046e-09 8.809999999999995698e-204
3.521235186000000240e-09 2.589999999999998825e-204
3.525152021999999755e-09 7.509999999999996140e-205
3.529068856999999949e-09 2.159999999999999188e-205
3.532985693000000291e-09 6.109999999999996846e-206
3.536902528999999807e-09 1.709999999999999597e-206
3.540819364000000000e-09 4.679999999999997623e-207
3.544736199999999930e-09 1.259999999999999466e-207
3.548653035000000123e-09 3.299999999999998767e-208
3.552569871000000052e-09 8.349999999999994896e-209
3.556486706000000246e-09 2.009999999999999183e-209
3.560403542000000175e-09 4.509999999999998753e-210
3.564320378000000104e-09 8.779999999999996049e-211
3.568237213000000297e-09 1.189999999999999438e-211
3.572154048999999813e-09 -8.079999999999995092e-213
3.576070884000000007e-09 -1.539999999999999309e-212
3.579987719999999936e-09 -8.459999999999996275e-213
3.583904556000000278e-09 -3.649999999999997755e-213
3.587821391000000472e-09 -1.409999999999999269e-213
3.591738226999999987e-09 -5.149999999999997851e-214
3.595655062000000181e-09 -1.799999999999999225e-214
3.599571898000000110e-09 -6.079999999999997987e-215
3.603488733000000304e-09 -2.009999999999999124e-215
3.607405568999999819e-09 -6.509999999999997960e-216
3.611322405000000162e-09 -2.079999999999998979e-216
3.615239240000000355e-09 -6.529999999999997200e-217
3.619156076000000284e-09 -2.029999999999999347e-217
3.623072911000000478e-09 -6.229999999999998323e-218
3.626989746999999993e-09 -1.889999999999998714e-218
3.630906583000000336e-09 -5.689999999999998331e-219
3.634823418000000116e-09 -1.699999999999999299e-219
3.638740253999999632e-09 -5.009999999999998266e-220
3.642657088999999825e-09 -1.459999999999999403e-220
3.646573925000000168e-09 -4.249999999999998444e-221
3.650490759999999948e-09 -1.219999999999999527e-221
3.654407596000000291e-09 -3.479999999999997887e-222
3.658324431999999806e-09 -9.809999999999996516e-223
3.662241266999999586e-09 -2.739999999999999605e-223
3.666158103000000342e-09 -7.579999999999996731e-224
3.670074938000000122e-09 -2.069999999999999168e-224
3.673991773999999638e-09 -5.589999999999997392e-225
3.677908608999999831e-09 -1.489999999999999270e-225
3.681825444999999760e-09 -3.899999999999998250e-226
3.685742281000000517e-09 -9.999999999999993590e-227
3.689659115999999883e-09 -2.519999999999998835e-227
3.693575951999999812e-09 -6.139999999999997573e-228
3.697492787000000006e-09 -1.439999999999999426e-228
3.701409622999999935e-09 -3.169999999999998556e-229
3.705326458999999864e-09 -6.329999999999995787e-230
3.709243293999999644e-09 -1.019999999999999285e-230
3.713160129999999987e-09 -6.439999999999998008e-232
3.717076964999999766e-09 4.519999999999998447e-232
3.720993801000000109e-09 3.069999999999998491e-232
3.724910636000000303e-09 1.359999999999999183e-232
3.728827472000000232e-09 5.219999999999997266e-233
3.732744308000000161e-09 1.849999999999999447e-233
3.736661142999999941e-09 6.209999999999996471e-234
3.740577978999999870e-09 2.019999999999998965e-234
3.744494813999999650e-09 6.369999999999996408e-235
3.748411649999999579e-09 1.969999999999999526e-235
3.752328485000000186e-09 5.999999999999997653e-236
3.756245321000000115e-09 1.799999999999998947e-236
3.760162157000000044e-09 5.309999999999997373e-237
3.764078991999999824e-09 1.549999999999999645e-237
3.767995827999999753e-09 4.489999999999998035e-238
3.771912663000000361e-09 1.279999999999999449e-238
3.775829498999999462e-09 3.639999999999997651e-239
3.779746335000000219e-09 1.019999999999999489e-239
3.783663169999999999e-09 2.839999999999998315e-240
3.787580005999999928e-09 7.829999999999996963e-241
3.791496841000000535e-09 2.139999999999998869e-241
3.795413676999999637e-09 5.789999999999997259e-242
3.799330512000000244e-09 1.549999999999999245e-242
3.803247348000000173e-09 4.129999999999997680e-243
3.807164184000000102e-09 1.089999999999999583e-243
3.811081018999999882e-09 2.829999999999999104e-244
3.814997854999999811e-09 7.269999999999998079e-245
3.818914690000000418e-09 1.839999999999998994e-245
3.822831526000000348e-09 4.609999999999998606e-246
3.826748361000000127e-09 1.129999999999999669e-246
3.830665197000000057e-09 2.729999999999998938e-247
3.834582032999999986e-09 6.389999999999997287e-248
3.838498868000000593e-09 1.449999999999999266e-248
3.842415703999999695e-09 3.119999999999998233e-249
3.846332538999999475e-09 6.209999999999997166e-250
3.850249375000000231e-09 1.069999999999999518e-250
3.854166211000000160e-09 1.249999999999999486e-251
3.858083046000000767e-09 -1.059999999999999559e-252
3.861999881999999869e-09 -1.459999999999999342e-252
3.865916716999999649e-09 -7.029999999999996438e-253
3.869833553000000405e-09 -2.699999999999998173e-253
3.873750388000000185e-09 -9.329999999999995555e-254
3.877667223999999287e-09 -3.029999999999998682e-254
3.881584060000000044e-09 -9.469999999999996436e-255
3.885500894999999823e-09 -2.869999999999999040e-255
3.889417731000000580e-09 -8.479999999999998743e-256
3.893334566000000360e-09 -2.459999999999998628e-256
3.897251401999999462e-09 -7.029999999999996816e-257
3.901168238000000218e-09 -1.979999999999998890e-257
3.905085072999999998e-09 -5.509999999999997450e-258
3.909001908999999927e-09 -1.509999999999999250e-258
3.912918743999999707e-09 -4.119999999999998115e-259
3.916835579999999636e-09 -1.109999999999999627e-259
3.920752415000000243e-09 -2.959999999999999077e-260
3.924669251000000172e-09 -7.839999999999995921e-261
3.928586087000000101e-09 -2.049999999999999172e-261
3.932502921999999881e-09 -5.339999999999996469e-262
3.936419757999999810e-09 -1.369999999999999135e-262
3.940336593000000418e-09 -3.499999999999997575e-263
3.944253428999999519e-09 -8.849999999999994996e-264
3.948170264000000127e-09 -2.219999999999998740e-264
3.952087100000000056e-09 -5.479999999999997299e-265
3.956003935999999985e-09 -1.339999999999999360e-265
3.959920770999999765e-09 -3.249999999999998745e-266
3.963837606999999694e-09 -7.739999999999996163e-267
3.967754442000000301e-09 -1.819999999999999103e-267
3.971671278000000230e-09 -4.179999999999998115e-268
3.975588114000000159e-09 -9.389999999999993975e-269
3.979504948999999939e-09 -2.049999999999999140e-269
3.983421784999999868e-09 -4.289999999999997922e-270
3.987338619999999648e-09 -8.439999999999993704e-271
3.991255456000000405e-09 -1.499999999999998959e-271
3.995172291000000184e-09 -2.109999999999998886e-272
3.999089127000000114e-09 -1.009999999999999480e-273
4.003005963000000870e-09 8.489999999999995671e-274
4.006922797999999823e-09 4.939999999999997388e-274
4.010839633999999752e-09 1.949999999999999158e-274
4.014756468999999532e-09 6.639999999999995496e-275
4.018673305000000288e-09 2.099999999999998916e-275
4.022590140000000068e-09 6.299999999999996586e-276
4.026506975999999997e-09 1.829999999999998970e-276
4.030423811999999926e-09 5.179999999999997683e-277
4.034340646999999706e-09 1.439999999999999485e-277
4.038257482999999635e-09 3.909999999999998390e-278
4.042174317999999415e-09 1.049999999999999441e-278
4.046091154000000171e-09 2.779999999999998443e-279
4.050007990000000101e-09 7.269999999999995624e-280
4.053924824999999880e-09 1.879999999999999117e-280
4.057841661000000637e-09 4.819999999999997123e-281
4.061758496000000417e-09 1.219999999999999197e-281
4.065675331999999519e-09 3.069999999999998008e-282
4.069592166999999299e-09 7.659999999999996059e-283
4.073509003000000055e-09 1.889999999999998995e-283
4.077425838999999984e-09 4.629999999999997223e-284
4.081342673999999764e-09 1.119999999999999217e-284
4.085259510000000520e-09 2.699999999999998351e-285
4.089176345000000300e-09 6.419999999999997946e-286
4.093093181000000229e-09 1.509999999999999389e-286
4.097010016999999331e-09 3.529999999999997767e-287
4.100926851999999938e-09 8.119999999999995606e-288
4.104843687999999867e-09 1.839999999999999056e-288
4.108760522999999647e-09 4.129999999999997400e-289
4.112677359000000404e-09 9.079999999999994396e-290
4.116594194000000184e-09 1.959999999999999122e-290
4.120511030000000113e-09 4.099999999999997407e-291
4.124427866000000042e-09 8.299999999999993083e-292
4.128344701000000649e-09 1.599999999999998970e-292
4.132261536999999751e-09 2.839999999999998788e-293
4.136178371999999531e-09 4.339999999999998031e-294
4.140095208000000287e-09 4.329999999999997529e-295
4.144012043000000067e-09 -4.359999999999997776e-296
4.147928878999999996e-09 -4.579999999999997489e-296
4.151845714999999925e-09 -1.939999999999998756e-296
4.155762550000000532e-09 -6.609999999999995412e-297
4.159679386000000462e-09 -2.039999999999998811e-297
4.163596221000000241e-09 -5.929999999999996261e-298
4.167513057000000171e-09 -1.659999999999999103e-298
4.171429893000000100e-09 -4.489999999999997843e-299
4.175346727999999880e-09 -1.189999999999999236e-299
4.179263563999998982e-09 -3.089999999999998305e-300
4.183180398999999589e-09 -7.889999999999995309e-301
4.187097235000000345e-09 -1.989999999999998792e-301
4.191014069999999298e-09 -4.959999999999997039e-302
4.194930906000000881e-09 -1.219999999999999167e-302
4.198847741999999983e-09 -2.979999999999997983e-303
4.202764576999999763e-09 -7.179999999999995878e-304
4.206681412999999692e-09 -1.719999999999998663e-304
4.210598248000000299e-09 -4.069999999999997269e-305
4.214515083999999401e-09 -9.539999999999995874e-306
4.218431918999999181e-09 -2.219999999999998396e-306
4.222348754999999937e-09 -5.119999999999997797e-307
4.226265591000000694e-09 -1.169999999999999291e-307
4.230182425999999647e-09 -2.649999999999998327e-308
4.234099261999999576e-09 -5.929999999999995223e-309
4.238016097000000183e-09 -1.319999999999999920e-309
4.241932933000000112e-09 -2.879999999999977368e-310
4.245849768999999214e-09 -6.239999999999909791e-311
4.249766603999999821e-09 0.000000000000000000e+00
4.253683439999999750e-09 0.000000000000000000e+00
4.257600274999999530e-09 -5.766780289435845279e-313
4.261517110999999459e-09 -1.160035923629311789e-313
4.265433946000000066e-09 -2.263013437921325614e-314
4.269350781999999995e-09 -4.232743074748447135e-315
4.273267617999999924e-09 -7.433215023133631299e-316
4.277184453000000532e-09 -1.171381820735078124e-316
4.281101288999999633e-09 -1.450910724566488536e-317
4.285018123999999413e-09 -4.995003679455002562e-319
4.288934959999999343e-09 5.250682651177847648e-319
4.292851794999999950e-09 2.633468705463012330e-319
4.296768630999999879e-09 9.194067603459756941e-320
4.300685466999999808e-09 2.795423424169772947e-320
4.304602302000000415e-09 7.885287707626294845e-321
4.308519138000000344e-09 2.119541620658947675e-321
4.312435973000000124e-09 5.484128668837836640e-322
4.316352808999999226e-09 1.383383808355490324e-322
4.320269644999999982e-09 3.458459520888725809e-323
4.324186479999999762e-09 4.940656458412465442e-324
4.328103315999999691e-09 0.000000000000000000e+00
4.332020151000000298e-09 0.000000000000000000e+00
4.335936987000000228e-09 0.000000000000000000e+00
4.339853822000000007e-09 0.000000000000000000e+00
4.343770658000000764e-09 0.000000000000000000e+00
4.347687493999999866e-09 0.000000000000000000e+00
4.351604328999999646e-09 0.000000000000000000e+00
4.355521164999999575e-09 0.000000000000000000e+00
4.359438000000000182e-09 0.000000000000000000e+00
4.363354836000000111e-09 0.000000000000000000e+00
4.367271672000000040e-09 0.000000000000000000e+00
4.371188507000000647e-09 0.000000000000000000e+00
4.375105343000000576e-09 0.000000000000000000e+00
4.379022178000000356e-09 0.000000000000000000e+00
4.382939013999999458e-09 0.000000000000000000e+00
4.386855849000000065e-09 0.000000000000000000e+00
4.390772684999999994e-09 0.000000000000000000e+00
4.394689520999999924e-09 0.000000000000000000e+00
4.398606356000000531e-09 0.000000000000000000e+00
4.402523192000000460e-09 0.000000000000000000e+00
4.406440026999999413e-09 0.000000000000000000e+00
4.410356863000000169e-09 0.000000000000000000e+00
4.414273697999999949e-09 0.000000000000000000e+00
4.418190533999999878e-09 0.000000000000000000e+00
4.422107369999999807e-09 0.000000000000000000e+00
4.426024205000000414e-09 0.000000000000000000e+00
4.429941041000000343e-09 0.000000000000000000e+00
4.433857876000000123e-09 0.000000000000000000e+00
4.437774711999999225e-09 0.000000000000000000e+00
4.441691548000000809e-09 0.000000000000000000e+00
4.445608382999999761e-09 0.000000000000000000e+00
