time bd_pulse
2.958209305911999681e-09 7.119678748059959105e-42
2.965641992610269836e-09 3.484280841142820130e-42
2.973074679308539992e-09 1.666994192137099943e-42
2.980507366006810148e-09 7.755844036635929130e-43
2.987940052705079890e-09 3.479703823877790069e-43
2.995372739403350046e-09 1.483758227668499861e-43
3.002805426101630128e-09 5.844981961649289393e-44
3.010238112799900283e-09 1.987491550769319776e-44
3.017670799498170025e-09 4.530314847109649679e-45
3.025103486196439768e-09 -7.919782443358079686e-46
3.032536172894709510e-09 -2.090691484559129796e-45
3.039968859592980493e-09 -1.968184633440259953e-45
3.047401546291249821e-09 -1.478337062336719795e-45
3.054834232989529903e-09 -9.996949089166207705e-46
3.062266919687799645e-09 -6.350492346393950635e-46
3.069699606386069801e-09 -3.865954461437778922e-46
3.077132293084339957e-09 -2.280175573660829764e-46
3.084564979782610112e-09 -1.311651226428769654e-46
3.091997666480879855e-09 -7.390369491624588838e-47
3.099430353179150010e-09 -4.090422058564449737e-47
3.106863039877420166e-09 -2.228422731495700108e-47
3.114295726575699834e-09 -1.196655293330210017e-47
3.121728413273970817e-09 -6.340336262036389902e-48
3.129161099972240146e-09 -3.316784226744550344e-48
3.136593786670509474e-09 -1.713805112830679899e-48
3.144026473368780044e-09 -8.748340767299497723e-49
3.151459160067049786e-09 -4.411646323064619927e-49
3.158891846765319942e-09 -2.197284501383479497e-49
3.166324533463600437e-09 -1.080396314705899991e-49
3.173757220161870179e-09 -5.240523987938448949e-50
3.181189906860140335e-09 -2.504940131963810117e-50
3.188622593558410491e-09 -1.178120870782550206e-50
3.196055280256680233e-09 -5.440158114933299386e-51
3.203487966954950389e-09 -2.458684029698109949e-51
3.210920653653219717e-09 -1.082519664444919930e-51
3.218353340351499799e-09 -4.609319025781070293e-52
3.225786027049769955e-09 -1.874863386300430361e-52
3.233218713748040111e-09 -7.119459922398818335e-53
3.240651400446310266e-09 -2.397802458105179661e-53
3.248084087144580008e-09 -6.101891553416348272e-54
3.255516773842850164e-09 -1.164696063956659712e-55
3.262949460541120320e-09 1.380931824029169458e-54
3.270382147239390062e-09 1.384704316963369739e-54
3.277814833937669730e-09 1.021496193656719777e-54
3.285247520635939886e-09 6.639135938131259098e-55
3.292680207334209628e-09 4.017677204846469577e-55
3.300112894032479784e-09 2.319498383717200011e-55
3.307545580730749940e-09 1.294057009082069812e-55
3.314978267429019682e-09 7.029942387727229235e-56
3.322410954127290251e-09 3.736685027276129051e-56
3.329843640825569920e-09 1.949662703518249672e-56
3.337276327523840075e-09 1.000780395250319766e-56
3.344709014222110231e-09 5.061792533771028760e-57
3.352141700920379560e-09 2.525419669112899465e-57
3.359574387618650543e-09 1.243807830649359885e-57
3.367007074316920285e-09 6.050224603653099473e-58
3.374439761015189613e-09 2.907340127523959753e-58
3.381872447713459769e-09 1.380202350967229919e-58
3.389305134411740264e-09 6.472005075397788776e-59
3.396737821110009593e-09 2.996502902138599818e-59
3.404170507808280162e-09 1.368958139512479712e-59
3.411603194506549904e-09 6.165212945678119476e-60
3.419035881204819647e-09 2.733322780113819459e-60
3.426468567903090216e-09 1.190610715628259636e-60
3.433901254601359958e-09 5.081187595812109509e-61
3.441333941299639626e-09 2.115816225065479760e-61
3.448766627997910609e-09 8.541537753874917631e-62
3.456199314696179938e-09 3.308170765340909863e-62
3.463632001394450094e-09 1.206187827532609709e-62
3.471064688092720663e-09 3.979050406586269107e-63
3.478497374790989992e-09 1.064737950024349812e-63
3.485930061489259734e-09 1.228251818787639868e-64
3.493362748187540229e-09 -1.164566593499679864e-64
3.500795434885809971e-09 -1.337726396590929732e-64
3.508228121584080127e-09 -9.812685551229087809e-65
3.515660808282350283e-09 -6.155690075604389245e-65
3.523093494980620439e-09 -3.555504845355319386e-65
3.530526181678890181e-09 -1.948678793888709538e-65
3.537958868377160750e-09 -1.029001090429099935e-65
3.545391555075430492e-09 -5.281218461468928180e-66
3.552824241773710160e-09 -2.648932983075959632e-66
3.560256928471979903e-09 -1.303150910363239726e-66
3.567689615170250058e-09 -6.303473911965509669e-67
3.575122301868519800e-09 -3.003163748614740055e-67
3.582554988566790370e-09 -1.410981255268779808e-67
3.589987675265060112e-09 -6.542940571633087592e-68
3.597420361963329854e-09 -2.996222701360250038e-68
3.604853048661609522e-09 -1.355376289110959918e-68
3.612285735359879678e-09 -6.057210309091258947e-69
3.619718422058149834e-09 -2.674023420537009957e-69
3.627151108756419990e-09 -1.165727241072999831e-69
3.634583795454689732e-09 -5.015587214502759644e-70
3.642016482152959888e-09 -2.127970753023849966e-70
3.649449168851230043e-09 -8.891783308693008615e-71
3.656881855549499785e-09 -3.652789501627729406e-71
3.664314542247780281e-09 -1.471556137791799761e-71
3.671747228946050023e-09 -5.792193472332670147e-72
3.679179915644319352e-09 -2.215082307535909571e-72
3.686612602342590335e-09 -8.156509540997448425e-73
3.694045289040860077e-09 -2.846694840694369054e-73
3.701477975739129819e-09 -9.125568497016988721e-74
3.708910662437399561e-09 -2.484673998715400164e-74
3.716343349135680056e-09 -4.155600556759390014e-75
3.723776035833949799e-09 1.123849785221099789e-75
3.731208722532220368e-09 1.759836753343059805e-75
3.738641409230490524e-09 1.307607225257840059e-75
3.746074095928759852e-09 7.961312163140618903e-76
3.753506782627030008e-09 4.399455530235889210e-76
3.760939469325300164e-09 2.291868543016789477e-76
3.768372156023579418e-09 1.146279666578409862e-76
3.775804842721850401e-09 5.560617419385509066e-77
3.783237529420119730e-09 2.632635250900629059e-77
3.790670216118389886e-09 1.221387942537599815e-77
3.798102902816660041e-09 5.568097833982279184e-78
3.805535589514930197e-09 2.499097073647999128e-78
3.812968276213200353e-09 1.105779792600390086e-78
3.820400962911469681e-09 4.828055172256409409e-79
3.827833649609749763e-09 2.081456970045699706e-79
3.835266336308019919e-09 8.863763902147798970e-80
3.842699023006290075e-09 3.729004366710659497e-80
3.850131709704560231e-09 1.549780814305799577e-80
3.857564396402829559e-09 6.361178047661849689e-81
3.864997083101100542e-09 2.577394221747179601e-81
3.872429769799370698e-09 1.030068511005189937e-81
3.879862456497640026e-09 4.056079659006610191e-82
